firm,weight,sector
FL,-0.014997293029924096,Consumer Discretionary
UHS,-0.025980634016114668,Health Care
SPGI,0.009171186388384038,Financials
MCHP,-0.010570635422479019,Information Technology
ROP,-0.001098227807046142,Industrials
GIS,-0.016018806825866608,Consumer Staples
LRCX,-0.011404851568137808,Information Technology
ADI,0.010544154746789904,Information Technology
AEE,-0.03176064371220568,Utilities
HRL,-0.005440534667329132,Consumer Staples
GILD,0.014728673444355382,Health Care
LYB,-0.018802740890808585,Materials
XYL,-0.00645574091707911,Industrials
GHC,0.06293604566498287,Consumer Staples
KMX,0.005169617085097968,Consumer Discretionary
VFC,0.007609400393035485,Consumer Discretionary
BXP,0.023531128293951244,Real Estate
YUM,0.007842382956460857,Consumer Discretionary
XRX,-0.010919576353200695,Information Technology
PKG,-0.007808409634427908,Consumer Discretionary
VTR,-0.02495716308844445,Real Estate
TSLA,-0.0008445302901705859,Consumer Discretionary
LUMN,-0.021552850358669592,Communication Services
ULTA,0.0024635212150618813,Consumer Discretionary
IBM,0.012206238584574987,Information Technology
NUE,-0.05967094053085853,Materials
ZBRA,0.0062518599823506785,Information Technology
NOV,0.027195504342669218,Energy
CHD,0.005143929839890267,Consumer Staples
EXC,-0.026728680275521957,Utilities
HST,-0.010235100792517498,Real Estate
JCI,0.022608737254191526,Industrials
LLY,0.023603990722244814,Health Care
IRM,-0.005503047786867345,Real Estate
AZO,0.06482951301027774,Financials
CCEP,0.0007361866650990919,Consumer Staples
PEG,-0.01794077588916073,Utilities
VLO,0.010508672314101408,Energy
INTU,-0.013432478919295675,Information Technology
KO,0.04352827052134355,Consumer Staples
APD,-0.010205863919034093,Materials
NFLX,-0.00012124837128100335,Communication Services
AVGO,-0.0015675224320859226,Information Technology
ZTS,-0.0003833432342146249,Information Technology
CHRW,0.013923112271213732,Industrials
ARE,0.021507711818908284,Real Estate
TRGP,-0.008355038613258323,Energy
TMUS,0.02527988672019104,Communication Services
USB,0.01206260784530121,Financials
DIS,0.02731147233369019,Communication Services
ILMN,-0.0127282322939973,Health Care
KMI,0.028750560129684292,Energy
MS,0.03243011407835504,Financials
NKTR,-0.0039823585261804795,Health Care
JNJ,0.03156090443484721,Health Care
ISRG,0.015103781264968405,Health Care
CMA,0.05772276721523809,Financials
WMT,0.04263878484438985,Consumer Staples
RCL,-0.03579080809422526,Consumer Discretionary
UNM,-0.0021138830585416563,Financials
NVR,0.027832726655997255,Industrials
CF,0.019363723774705036,Industrials
KSS,0.007403822092473422,Consumer Discretionary
GPN,-0.007355842465415839,Industrials
MMC,0.018846794997346445,Financials
SBNY,0.01220062089197919,Financials
TAP,-0.027073735743389532,Consumer Staples
CVX,-0.020446236048258938,Energy
AKAM,-0.003527807523921775,Information Technology
AME,-0.035058470229054534,Industrials
AMT,0.0019277281424170318,Real Estate
LEG,-0.013902217863596515,Consumer Discretionary
ICE,0.02494629187066285,Financials
FDS,-0.0019106058247829799,Financials
PDCO,-0.004443462378031288,Health Care
WFC,-0.017516141147733758,Financials
AVY,0.006562350238313656,Industrials
SNA,0.032825160087320435,Industrials
EMN,0.006603798687981116,Materials
BALL,0.005816555021342077,Consumer Discretionary
BAX,0.009200843055255549,Health Care
BLK,-0.05268221395485858,Financials
NTAP,0.0069793638650038434,Information Technology
DE,0.03793698245516437,Industrials
MTCH,-0.001650345863056242,Communication Services
MAS,-0.021991625503832095,Industrials
ROK,0.009045155363508427,Industrials
UPS,0.01751528096356507,Industrials
PVH,-0.0008215284770111274,Consumer Discretionary
LEN,0.004452781664783334,Industrials
SWKS,-0.03415743303121027,Information Technology
WDC,-0.0027053884973859826,Information Technology
AON,-0.012553054734387583,Financials
WTW,0.04908524846612663,Financials
FTNT,0.006066723748313533,Information Technology
FITB,-0.015072018119278554,Financials
CTRA,-0.003063328860227455,Energy
AAPL,0.012214044060301821,Information Technology
MGM,-0.026806431387548364,Consumer Discretionary
NSC,-0.014687006058593613,Industrials
EQT,0.0005269384065414613,Energy
DXC,0.011004207052716113,Information Technology
ACGL,0.01967079275215996,Financials
RF,-0.02571239533393542,Financials
