firm,weight,sector
FL,0.003986084258277965,Consumer Discretionary
UHS,-0.0014783082859619184,Health Care
SPGI,0.01802491957896988,Financials
MCHP,0.011064167397952053,Information Technology
ROP,-0.003227338189085992,Industrials
GIS,-0.0038871390521580534,Consumer Staples
LRCX,-0.01125255634843507,Information Technology
ADI,0.0005554922871507627,Information Technology
AEE,-0.055425337402819325,Utilities
HRL,-0.043339566459307415,Consumer Staples
GILD,0.014460790826445314,Health Care
LYB,0.004969787319575973,Materials
POM,0.036092694448475134,
GHC,0.04639293559523112,Consumer Staples
KMX,0.00824862595368675,Consumer Discretionary
VFC,0.022393752333292587,Consumer Discretionary
BXP,0.011691200105682885,Real Estate
YUM,-0.00876764430420929,Consumer Discretionary
XRX,-0.027360849648932102,Information Technology
PKG,-0.011980772642746725,Consumer Discretionary
VTR,-0.004944794591985763,Real Estate
TSLA,-0.0004461096990273552,Consumer Discretionary
LUMN,-0.016348938580097595,Communication Services
ULTA,0.0024434169032040397,Consumer Discretionary
IBM,0.023773653313249085,Information Technology
NUE,-0.0225872190332949,Materials
ZBRA,0.011607538900115452,Information Technology
NOV,0.018190645728617436,Energy
CHD,0.028368021674943254,Consumer Staples
EXC,0.037200146450317266,Utilities
HST,-0.02692926239035889,Real Estate
JCI,0.013543895712037433,Industrials
LLY,0.008657392647573406,Health Care
IRM,-0.0035811034909845607,Real Estate
AZO,0.04065641822912744,Financials
CCEP,0.0016987561287281725,Consumer Staples
PEG,-0.0656629431680986,Utilities
VLO,0.010161938384831216,Energy
INTU,-0.009807254319444476,Information Technology
KO,0.04110796501606183,Consumer Staples
APD,-0.007137556743666755,Materials
NFLX,0.0011801727623545408,Communication Services
AVGO,-0.00440960068732909,Information Technology
CHRW,0.015622768188234593,Industrials
ARE,0.014063021474939265,Real Estate
TMUS,0.005563865281274734,Communication Services
USB,0.005543671930355518,Financials
DIS,0.01743002282552569,Communication Services
ILMN,-0.00020979776567973778,Health Care
ITT,0.013212343537419909,Industrials
MS,-0.018152037339678084,Financials
KMI,0.02377323032396253,Energy
NKTR,-0.00431940407529695,Health Care
JNJ,0.03427967289126429,Health Care
ISRG,0.014088472905318861,Health Care
CMA,0.011377228633510279,Financials
WMT,0.018013892493101022,Consumer Staples
RCL,0.008220150679321216,Consumer Discretionary
UNM,0.0011873182213814181,Financials
NVR,0.04509872792712125,Industrials
CF,0.009996628099977884,Industrials
KSS,0.0002148364688551209,Consumer Discretionary
GPN,-0.0037630119373331583,Industrials
MMC,0.01280963164906837,Financials
TAP,-0.004487279518548265,Consumer Staples
CVX,-0.009477048123244763,Energy
AKAM,-0.0030778210625267127,Information Technology
AME,-0.018238826340111744,Industrials
AMT,-0.004300300148762583,Real Estate
LEG,-0.0036005604835809145,Consumer Discretionary
ICE,0.0164427296944686,Financials
PDCO,-0.006452502707615882,Health Care
WFC,-0.012246521248542305,Financials
AVY,0.010372311174749313,Industrials
SNA,0.025673542410462366,Industrials
EMN,0.0004877438554004932,Materials
BAX,0.016795524713141694,Health Care
BLK,-0.03363862357159643,Financials
NTAP,0.004577105612748669,Information Technology
DE,0.03987313890886801,Industrials
MAS,-0.02227223787100302,Industrials
ROK,-0.012851602756487727,Industrials
UPS,0.043693890440190175,Industrials
PVH,0.0029737365838913773,Consumer Discretionary
LEN,0.001676779805415217,Industrials
SWKS,-0.016897541754613346,Information Technology
WDC,0.006996611155439807,Information Technology
AON,0.0033158110272372508,Financials
FTNT,-0.004188709001622132,Information Technology
FITB,-0.0019113012729728724,Financials
AAPL,0.0012768699689716554,Information Technology
MGM,-0.01321685022942725,Consumer Discretionary
NSC,-0.017592628551485225,Industrials
EQT,-0.022591185485975895,Energy
DXC,0.007187204851958427,Information Technology
RF,0.0007528861461330322,Financials
ADBE,-0.014673274694289308,Information Technology
K,0.0279269534688904,Consumer Staples
UNH,-0.04334316343583215,Health Care
HPQ,-0.001401749483048628,Information Technology
ETR,0.01842594608166916,Utilities
FTI,0.0003520392594408492,Energy
STX,-0.002338442202307632,Information Technology
HD,0.0023403215073777737,Consumer Discretionary
ANSS,0.025883552798867747,Information Technology
TJX,0.014457523197464283,Consumer Discretionary
CBRE,-0.022941145294189315,Real Estate
SYK,-0.04558098717560695,Health Care
CPRT,0.00309076400527068,Industrials
IPG,-0.022479758132374208,Communication Services
PENN,0.008571134841894573,Consumer Discretionary
LNT,-0.06542394795381336,Utilities
MAC,0.005906646366500453,Real Estate
JPM,-0.011345036275966414,Financials
WM,0.006244556558088046,Industrials
TFX,0.00935562483488387,Health Care
AYI,-0.0011652529742736109,Industrials
CCL,-0.0055333088432170715,Consumer Discretionary
MKTX,0.003037937278081604,Financials
DLTR,-0.005608492928326625,Consumer Staples
HAL,-0.009440851363168518,Energy
VIAV,0.0105436226398239,Information Technology
REG,-0.041009677647655805,Real Estate
ZBH,0.0127551528883507,Health Care
EBAY,0.009063520714032618,Consumer Discretionary
DGX,-0.004709159969839357,Health Care
FRT,0.037021596652183714,Real Estate
AOS,0.0032031393983362943,Industrials
PHM,-0.013972468461916248,Industrials
NDAQ,-0.0007565928933131287,Financials
DOV,-0.0034866839539008077,Industrials
MAT,-0.005895800687829278,Consumer Discretionary
TSCO,0.00030903012692176527,Consumer Discretionary
MET,0.052161067741759874,Financials
IDXX,-0.011948752600988776,Health Care
BIG,-0.005143115848219315,Consumer Staples
EQIX,-0.02168809851828461,Real Estate
MAR,0.0014477992704352042,Consumer Discretionary
GNRC,-0.013924835594239697,Industrials
MNST,-0.0193186170575449,Consumer Staples
HBI,0.007556439849481273,Consumer Discretionary
SIG,0.005275656031499592,Consumer Discretionary
ETN,-0.017202432473386473,Industrials
GD,0.002983128441797253,
POOL,-0.016714262289582366,Consumer Discretionary
MU,-0.0011244202968169032,Information Technology
HSIC,0.00965281954295905,Health Care
SLM,0.03805866085400981,Financials
TYL,0.019765750455490033,Information Technology
DVN,0.004081243592838043,Energy
APA,0.0059475228236101,Energy
EL,-0.003551458133127368,Consumer Staples
WEC,-0.017479235079345606,Utilities
