firm,weight,sector
FL,0.0050929886538103805,Consumer Discretionary
SCI,-0.002825486638875385,Consumer Discretionary
SPGI,0.01780045323564229,Financials
MCHP,0.005635905874731312,Information Technology
GIS,0.08151888429547605,Consumer Staples
ADI,0.0046815749922361205,Information Technology
AEE,0.05821601490221184,Utilities
GILD,-0.0041388564663904295,Health Care
PCG,0.000506922849264498,Utilities
GHC,0.057642999905045324,Consumer Staples
VFC,0.013022998003990875,Consumer Discretionary
BXP,0.04593479217519221,Real Estate
YUM,0.003170655807439018,Consumer Discretionary
XRX,-0.0034595870876968065,Information Technology
IBM,0.02899431428966992,Information Technology
NUE,-0.0021673122439904574,Materials
AET,-0.003513986084134531,
NOV,-0.007414567152218557,Energy
CAR,-0.001852178415342953,Industrials
EXC,0.009392387247829965,Utilities
JCI,0.0008573626145633572,Industrials
LLY,0.010736049307007615,Health Care
HST,-0.0038565975010880424,Real Estate
AZO,0.007559787975426824,Financials
PEG,-0.021841307808649207,Utilities
OMX,0.010375354621000133,
VLO,0.003326516224975126,Energy
INTU,-0.003507575962245201,Information Technology
KO,0.0039228598412361145,Consumer Staples
APD,-0.0007481570509662999,Materials
CHRW,-0.0032666707303519223,Industrials
USB,0.0076117164261599035,Financials
DIS,0.0004916258122490387,Communication Services
ITT,0.006558300084454899,Industrials
AMD,-0.006318388220644471,Information Technology
MS,0.003190841334152178,Financials
JNJ,0.02281726558926133,Health Care
CMA,0.014239332745221817,Financials
WMT,0.0159657598112133,Consumer Staples
KBH,-0.01003825035313638,Industrials
UNM,0.0001832593275842096,Financials
KSS,-0.0002602905105014179,Consumer Discretionary
MMC,0.006690874841989182,Financials
TAP,0.010655513863487506,Consumer Staples
CVX,0.055620668097510276,Energy
IAC,-0.014893738527288484,Communication Services
LEG,0.0031168016572200997,Consumer Discretionary
MTG,0.007929175646251525,Financials
MTW,-0.013611782261729556,Industrials
WFC,0.0021164145216915967,Financials
PDCO,0.007258769977332175,Health Care
AVY,0.001700112832906114,Industrials
SNA,0.006268422078034319,Industrials
EMN,-0.016887570684641015,Materials
WOR,-0.0038590135126930127,Industrials
BAX,0.0066287719161011475,Health Care
NTAP,-0.006412832195227073,Information Technology
DE,0.014299998538510002,Industrials
TUP,-0.0004522137920827999,Consumer Discretionary
MAS,0.0030086925980442993,Industrials
ROK,-0.016377104983219707,Industrials
LEN,-0.006249651144656801,Industrials
AON,-0.004619905172823778,Financials
TIE,0.009075082107358488,
FITB,0.000978235130814215,Financials
AAPL,0.00293852962432164,Information Technology
NSC,-0.019376179735115327,Industrials
DXC,0.003394990629015252,Information Technology
RF,-0.007038341869769399,Financials
ADBE,-0.0075603247006136905,Information Technology
K,0.011405054670730604,Consumer Staples
UNH,0.00770774879923821,Health Care
HPQ,0.0012551262279156556,Information Technology
ETR,0.0007886382586630152,Utilities
BMS,0.014732272442886808,
HD,-0.021003264580247205,Consumer Discretionary
TJX,0.009381696714914707,Consumer Discretionary
SYK,-0.006717660922441999,Health Care
IPG,-0.0046859097685309214,Communication Services
JPM,-0.020869171815099622,Financials
WM,0.018200929655240533,Industrials
CCL,-0.009085262236267953,Consumer Discretionary
DDS,-0.0034889948477831298,Consumer Discretionary
HAL,-0.018979280531485336,Energy
VIAV,-0.0007327842560249324,Information Technology
DGX,0.0071350306084327,Health Care
PHM,-0.007355118898411001,Industrials
DOV,-0.012091068405479459,Industrials
MAT,0.019316764231130903,Consumer Discretionary
MBI,-0.03089475366127293,Financials
DLX,0.00839487209097607,Communication Services
BIG,-0.007749348540483516,Consumer Staples
TEX,-0.00018276843667775454,Industrials
ETN,0.01414676427104807,Industrials
GD,0.012930084905576712,
MU,0.0025360704807645554,Information Technology
UIS,-0.0015961742420811734,Information Technology
SLM,0.03576173320498683,Financials
DVN,0.0075155219571379495,Energy
APA,0.003467444357786139,Energy
EL,0.01777976858781337,Consumer Staples
CPB,-0.029077635406746398,Consumer Staples
FMC,-0.005296225630385968,Materials
NC,0.008381687754076156,Materials
TSN,-0.0014934642180170687,Consumer Staples
CSCO,0.023146813040388896,Information Technology
COF,-0.004921832103468826,Financials
MOLX,-0.008001192522661757,
CAH,-0.012852892561648774,Health Care
MSFT,0.017052864017547537,Information Technology
GPS,-0.0012701812158053584,Consumer Discretionary
AIG,-0.023847118495078843,Financials
AFL,0.00339332873274752,Financials
UNP,0.024018927307212133,Industrials
COP,0.00758138985998026,Energy
QCOM,0.0005806501701039512,Information Technology
SNV,-0.026837712437161862,Financials
RIG,0.003938638041632785,Energy
LUV,0.0043672837434645465,Industrials
EFX,-0.0031881173113057094,Industrials
STZ,0.01241128723345486,Consumer Staples
DHI,-0.019525016454531016,Industrials
CINF,0.009636683343048976,Financials
AMZN,-0.001823628846647208,Consumer Discretionary
AIT,0.01006693435178646,Industrials
BBY,-0.002778853842734916,Consumer Discretionary
AES,-0.0061629723454949496,Utilities
ED,0.01882078926920997,Utilities
CB,-0.0062371349264420724,Financials
STT,-0.017855055578813762,Financials
PLD,0.0505493117263771,Real Estate
NI,0.02707545551807883,Utilities
ODP,-0.0029604781298922904,Consumer Discretionary
NTRS,-0.02163504505451256,Financials
MO,-0.007952545288984762,Consumer Staples
HSY,0.014092843748153502,Consumer Staples
R,0.0012603922443427482,Information Technology
LH,0.001294934523785379,Health Care
CI,0.008771333820487372,Health Care
PNC,0.004827654213501995,Financials
OKE,-0.030015173443482653,Financials
CLX,0.01438193609258608,Consumer Staples
GWW,0.013221656875331576,Industrials
PFE,-0.01790683636766934,Health Care
TGNA,0.018044356437611278,Communication Services
M,-0.00235960705694068,Consumer Discretionary
AEP,-0.04398182059641878,Utilities
TGT,0.0022097659583104738,Consumer Staples
JNY,0.007838650526505855,
F,0.00017862056203571397,Consumer Discretionary
HP,-0.003251200998602515,Energy
DRI,-0.004639758751236413,Consumer Discretionary
VNO,-0.006566715513587767,Real Estate
CAT,-0.004302205788300059,Industrials
BK,0.005068005800767431,Financials
TLAB,-0.007239742488687107,
MMM,0.029117897568807283,Industrials
CAG,0.007108380068210047,Consumer Staples
SLB,0.014759511565594713,Energy
PG,0.0256294263897097,Consumer Staples
LNC,-0.00036423055638627744,Financials
PAYX,-0.00641823346893519,Industrials
T,0.00261281424381614,Communication Services
TRV,0.01908703715699298,Financials
HRB,0.0066710392833780295,Consumer Discretionary
COST,-0.00413140540798778,Consumer Staples
OXY,-0.019611132528140996,Energy
SO,0.04385704642905048,Utilities
JWN,-0.009262568197694656,Consumer Discretionary
MTB,0.052799467701485976,Financials
MCD,0.008051338400167779,Consumer Discretionary
DD,0.01092912311536519,Materials
ADSK,0.006444305780565573,Information Technology
L,0.02772399258753951,Financials
MSI,0.002163546811739283,Information Technology
MRK,-0.0023020542276074203,Health Care
GPC,0.022386853815974665,Consumer Discretionary
GLW,0.014878389334862893,Information Technology
EIX,-0.0034020057291857756,Utilities
ADP,-0.00015023776955077717,Industrials
VMC,0.011355918524755015,Materials
CMI,0.0017967071346471882,Industrials
MRO,-0.010481024118290324,Energy
AN,0.006643660562840754,Consumer Discretionary
SLR,0.007877462465612358,
HON,0.0020482211730224967,Financials
GT,-0.00972249528118684,Consumer Discretionary
NEM,0.023253042562169153,Materials
FE,-0.008569572098613861,Utilities
FDX,0.02031339023742811,Industrials
HBAN,0.002822927994349445,Financials
SWK,0.013106874199331344,Industrials
PTC,-0.0020151403692184808,Information Technology
RL,0.012499883631334786,Consumer Discretionary
MCO,0.008553680128001444,Financials
CMVT,-0.009497172172151777,
TWX,0.019308591654204555,
ASH,0.02888556377499904,Materials
BEN,-0.01780897145932408,Financials
HNZ,0.022892164665076632,
AIV,0.027326336398047782,Real Estate
PPG,-0.04653662336071081,Materials
SPG,-0.0008806259383744557,Real Estate
SFA,0.027635212350092208,
ITW,-0.003909097399616423,Industrials
AXP,-0.02299662327909146,Financials
CCU,0.04948626812827314,Consumer Staples
HIG,-0.0019382683013393302,Financials
BDX,-0.002695139656657462,Health Care
LOW,-0.0057988030062615286,Consumer Discretionary
TT,-0.031578310218503276,Industrials
FCX,-0.0008908384944126997,Materials
SSP,0.051671398564755444,Communication Services
CMCSA,-0.010226522012407029,Communication Services
XOM,-0.029321506729562824,Energy
C,0.00516310271451419,Financials
AVB,0.0331633325010587,Real Estate
FNMA,0.009026896425890845,Financials
EOG,-0.02105770443248289,Energy
BIIB,-0.0016692593075340505,Health Care
VZ,-0.0009516460233913795,Communication Services
XEL,0.002972251362039495,Utilities
HAS,0.0005960489587034726,Consumer Discretionary
WAT,0.009570016287680266,Health Care
LMT,0.0063529817716531265,Industrials
PGR,-0.007340075046718174,Financials
HOG,0.011621865673826072,Consumer Discretionary
PCH,-0.015032229981959168,Real Estate
KEY,-0.03392515564595015,Financials
KMB,-0.006734575125940159,Consumer Staples
BA,-0.00527078489449528,Industrials
ALL,0.0031234310212757944,Financials
AMGN,-0.002986156759800522,Health Care
BAC,0.03591288915439833,Financials
WEN,0.05128922417946614,Consumer Discretionary
ANF,-0.0027387549364258027,Consumer Discretionary
SANM,-0.0053077115938534435,Information Technology
TKR,-0.0009126618055675263,Industrials
PH,0.0006144134771889232,Industrials
TROW,-0.02016185841880659,Financials
MCK,0.009849289095598793,Health Care
TER,-0.005886414049296561,Information Technology
ANDV,0.001826649126229117,
WHR,-0.001655741454055594,Consumer Discretionary
IFF,0.002496724207671514,Materials
NKE,-0.007484395447148568,Consumer Discretionary
SYY,-0.00145207312847182,Consumer Staples
CL,-0.015100559396316375,Consumer Staples
JBL,0.009815612569476344,Information Technology
THC,-0.005431419432841211,Health Care
ADM,0.0004248055922965524,Consumer Staples
CCK,0.002202450542831809,Consumer Discretionary
KR,0.007397141259816067,Consumer Staples
CMS,-0.015420743483942867,Utilities
GE,-0.008656497106909827,Industrials
CVS,-0.005381461706701082,Health Care
BMY,-0.00578306173150555,Health Care
EMR,0.0042473244302252975,Industrials
IGT,-0.0048250990458187345,Consumer Discretionary
HUM,-0.005017770102570287,Health Care
DHR,0.009153125522953304,Health Care
ECL,-0.00786729870016602,Materials
PPL,0.006608458575941753,Utilities
RHI,-0.011136446665326337,Industrials
PBI,0.0034684171904985624,Industrials
NOC,0.025833846847696865,Industrials
