firm,weight,sector
SPGI,-0.022590911412702714,Financials
MCHP,0.007269075024801931,Information Technology
ROP,0.008618649118687795,Industrials
GIS,0.042539344426818615,Consumer Staples
LRCX,-0.0030681045930276984,Information Technology
ADI,0.007413877368960833,Information Technology
AEE,-0.011719103988806136,Utilities
HRL,0.04559292580493805,Consumer Staples
GILD,-0.0009396977507575184,Health Care
PCG,-0.007569527156183011,Utilities
GHC,0.007771858157636799,Consumer Staples
KMX,0.011985744122201117,Consumer Discretionary
VFC,0.03746165560002348,Consumer Discretionary
BXP,0.028835315871681887,Real Estate
YUM,0.008897410942857644,Consumer Discretionary
XRX,0.001753637237155211,Information Technology
VTR,-0.0010442878202809886,Real Estate
IBM,0.05311017452549355,Information Technology
NUE,0.014481741481984622,Materials
AET,0.0005974271185763165,
NOV,-0.031354805187470844,Energy
EXC,-0.02791743214754266,Utilities
JCI,0.003345746237169295,Industrials
LLY,-0.012916424785094631,Health Care
HST,-0.04603240970033794,Real Estate
AZO,0.03454657393449763,Financials
IRM,0.010712984447160437,Real Estate
PEG,-0.017231100642383528,Utilities
OMX,-0.010437145381491895,
VLO,0.012121600747444195,Energy
INTU,0.01663779546205659,Information Technology
KO,0.008675695525673996,Consumer Staples
APD,0.011842597819519345,Materials
NFLX,-0.0011831345245755208,Communication Services
CHRW,0.006827548549496418,Industrials
USB,0.04878316793695814,Financials
DIS,-0.008708734994746722,Communication Services
ITT,-0.004965874094984223,Industrials
AMD,-0.00026037017864127127,Information Technology
JNJ,0.055624808117644226,Health Care
ISRG,-0.002466925878231779,Health Care
CMA,0.001082871397388976,Financials
WMT,0.054241009946154356,Consumer Staples
KBH,-0.007164140965452063,Industrials
UNM,-0.019080298532871617,Financials
KSS,-0.0023435448330927726,Consumer Discretionary
MMC,0.010029362754481142,Financials
TAP,0.018501352503190092,Consumer Staples
CVX,0.011654540786937617,Energy
AKAM,0.002983647780163629,Information Technology
IAC,0.011787293843713147,Communication Services
LEG,0.0020218002019269507,Consumer Discretionary
AMT,0.011956653053168361,Real Estate
MTW,-0.0006538093239607341,Industrials
WFC,0.011359073775833476,Financials
PDCO,0.002624864378212171,Health Care
AVY,-0.01846418951786715,Industrials
SNA,0.004831619525847284,Industrials
EMN,-0.0027932830536190976,Materials
WOR,-0.004266419734873635,Industrials
BAX,0.010690670968116964,Health Care
BLK,0.022572285195391055,Financials
NTAP,-0.008697828577331588,Information Technology
DE,0.015612890400700555,Industrials
TUP,-0.002221505008609311,Consumer Discretionary
MAS,-0.003082749452651247,Industrials
ROK,0.00939203758041458,Industrials
UPS,0.04161689270323961,Industrials
LEN,0.007772041100268131,Industrials
WDC,0.0021690274699422037,Information Technology
AON,0.012706896419882078,Financials
AAPL,0.005835763192254003,Information Technology
NSC,-0.021436573353264016,Industrials
EQT,-0.010538739262601318,Energy
DXC,0.002810111250437621,Information Technology
RF,-0.000844398493127372,Financials
ADBE,-0.004527592920125444,Information Technology
K,0.014767942458236327,Consumer Staples
UNH,0.0022776534904578143,Health Care
HPQ,0.011842348074326402,Information Technology
ETR,0.025363071266813354,Utilities
BMS,0.01875531955588878,
FTI,0.00773706117355691,Energy
HD,0.006682410477036299,Consumer Discretionary
TJX,-0.001323381562319037,Consumer Discretionary
SYK,-0.017774142949332737,Health Care
IPG,-0.0009560468901349574,Communication Services
JPM,-0.02078854624468419,Financials
WM,0.0020898084052603638,Industrials
CCL,-0.011472228861427146,Consumer Discretionary
NFX,0.018154173109195225,
DDS,0.008552869559856752,Consumer Discretionary
HAL,0.0035773485260948363,Energy
VIAV,0.0011556370969935219,Information Technology
DLTR,0.014059873439123592,Consumer Staples
ZBH,0.012437904761228101,Health Care
EBAY,0.0052545549927512925,Consumer Discretionary
DGX,0.0028397475754761148,Health Care
PHM,-0.004433291235461694,Industrials
SVU,0.003168124955698362,
