firm,weight,sector
FL,0.00483632393623936,Consumer Discretionary
UHS,0.008438464082939481,Health Care
SPGI,-0.005675379722971086,Financials
MCHP,0.020990408253272884,Information Technology
ROP,0.018259651417305345,Industrials
GIS,0.03103397112068941,Consumer Staples
LRCX,-0.004933601046273212,Information Technology
ADI,0.0037790328350676625,Information Technology
AEE,-0.029207982712504552,Utilities
HRL,0.034524859340975975,Consumer Staples
GILD,0.015647826088777426,Health Care
PCG,-0.0014385869735909773,Utilities
GHC,0.02546707153151497,Consumer Staples
KMX,0.0024875878748623036,Consumer Discretionary
VFC,0.029422993672032556,Consumer Discretionary
BXP,0.005962206600431407,Real Estate
YUM,0.007180339321572613,Consumer Discretionary
XRX,-0.005087916636136287,Information Technology
VTR,-0.04606267976195352,Real Estate
IBM,0.024890251137177587,Information Technology
NUE,-0.007601773763677181,Materials
AET,-0.015528077672577655,
NOV,-0.01533223275739861,Energy
CHD,0.022850571192709696,Consumer Staples
EXC,-0.0009589442047600299,Utilities
JCI,0.00528997487013785,Industrials
LLY,-0.005335181036593542,Health Care
HST,-0.0416516249523324,Real Estate
AZO,0.027425293571896818,Financials
IRM,0.0019233237007176517,Real Estate
CCEP,-0.016641267854849907,Consumer Staples
PEG,-0.049408452319150586,Utilities
VLO,0.004279470027765503,Energy
INTU,0.001351972971160723,Information Technology
KO,0.0264595162610644,Consumer Staples
APD,0.00513594748141399,Materials
NFLX,0.0068228959809800635,Communication Services
CHRW,0.016688313334991163,Industrials
USB,0.0473458454965453,Financials
DIS,-0.009801119802243314,Communication Services
ILMN,0.009256787655668706,Health Care
ITT,0.007473132562059208,Industrials
JNJ,0.1084723899069447,Health Care
ISRG,0.0033991288308394306,Health Care
CMA,0.0015915857257551482,Financials
WMT,0.035675518393324446,Consumer Staples
RCL,-0.01464183595779842,Consumer Discretionary
KBH,-0.002733369238147702,Industrials
UNM,-0.017432134802534267,Financials
KSS,0.011803200969934112,Consumer Discretionary
CF,0.005514887754318217,Industrials
GPN,0.001969738015738451,Industrials
MMC,-0.029904630927288876,Financials
TAP,0.00883690079245981,Consumer Staples
CVX,-0.004265142900807978,Energy
AKAM,0.005430309158849039,Information Technology
IAC,0.018899489671642945,Communication Services
AME,0.014517605201636632,Industrials
LEG,-0.02352269103476711,Consumer Discretionary
AMT,-0.002347868532205345,Real Estate
ICE,-0.004184495973860565,Financials
MTW,-0.0026889713253705587,Industrials
PDCO,-0.022014450053907415,Health Care
WFC,0.0055591368314068254,Financials
AVY,-0.007114361696417509,Industrials
SNA,-0.009600104863096714,Industrials
EMN,-0.012571811156229384,Materials
BAX,0.012507468547750929,Health Care
BLK,-0.002304984549912653,Financials
NTAP,0.008966364254360003,Information Technology
DE,0.034297018162912446,Industrials
MAS,0.0005121180342501693,Industrials
ROK,0.01043149094960261,Industrials
UPS,0.06879670624938652,Industrials
PVH,-0.013464538482539288,Consumer Discretionary
LEN,0.0010162131766636912,Industrials
SWKS,-0.00048166144017022447,Information Technology
WDC,-0.0005831153503596427,Information Technology
AON,0.00459449671023264,Financials
AAPL,0.016542313182207922,Information Technology
NSC,0.0035493243473601003,Industrials
EQT,-0.017095338415586775,Energy
DXC,-0.006261538364049168,Information Technology
RF,0.003464704944483553,Financials
ADBE,0.012880856850649275,Information Technology
K,0.043677449437393184,Consumer Staples
UNH,-0.010455211789674217,Health Care
HPQ,0.011342455135872634,Information Technology
ETR,0.015173827361571777,Utilities
BMS,0.007843181949522311,
FTI,-0.014445043001430572,Energy
STX,0.00798870200042862,Information Technology
HD,0.03839486929843894,Consumer Discretionary
TJX,-0.0016088434962408544,Consumer Discretionary
SYK,-0.023999228736214243,Health Care
IPG,0.0030440753772854514,Communication Services
LNT,-0.03593614989321541,Utilities
MAC,0.015417928737053159,Real Estate
JPM,-0.004348899384126342,Financials
WM,-0.016190681126035347,Industrials
AYI,-0.016693207438749875,Industrials
CCL,0.012265608011657332,Consumer Discretionary
NFX,0.012212760613934958,
DDS,0.009849242554865368,Consumer Discretionary
HAL,0.02293059767904766,Energy
VIAV,-0.0023442450241277606,Information Technology
DLTR,0.013398027544455536,Consumer Staples
ZBH,0.01823762437234459,Health Care
EBAY,-0.004348965031202218,Consumer Discretionary
DGX,0.005069850972196447,Health Care
FRT,0.03380737207179365,Real Estate
PHM,-0.007833590052672892,Industrials
SVU,-0.009375364195048436,
NDAQ,0.006649141362181123,Financials
DOV,0.009746341128131556,Industrials
MAT,-0.027128181891257253,Consumer Discretionary
TSCO,-0.001431243241977279,Consumer Discretionary
MBI,0.002186186958392934,Financials
MET,0.011263375650905624,Financials
BIG,-0.011093724562689988,Consumer Staples
EQIX,0.0011790082432400761,Real Estate
MAR,0.02877933334353388,Consumer Discretionary
TEX,-0.0074055326533960485,Industrials
MNST,0.004076066186725433,Consumer Staples
SIG,-0.004419544999268261,Consumer Discretionary
ETN,0.0013875747376763982,Industrials
GD,0.009175720451585531,
MU,-0.013676313683156817,Information Technology
HSIC,0.025612827771488822,Health Care
SLM,0.0007724603481301007,Financials
DVN,0.02654991592173538,Energy
APA,0.004193254605447044,Energy
