firm,weight,sector
SPGI,-0.02849268432763213,Financials
MCHP,0.0066846691176438156,Information Technology
ROP,0.010841379035943021,Industrials
GIS,0.0501258553006154,Consumer Staples
ADI,0.0027973789498321883,Information Technology
AEE,-0.0016716065186987983,Utilities
HRL,0.0405296862407879,Consumer Staples
GILD,-0.0009775452744980873,Health Care
PCG,-0.007722387487906824,Utilities
GHC,0.020245931019440874,Consumer Staples
KMX,0.007325008267952196,Consumer Discretionary
VFC,0.04304867565442491,Consumer Discretionary
BXP,0.03350521755081706,Real Estate
YUM,0.0001307299982446341,Consumer Discretionary
XRX,0.006963076454214947,Information Technology
VTR,-0.001268103834764691,Real Estate
IBM,0.04784219469541561,Information Technology
NUE,0.011190833355739834,Materials
AET,0.00809823361679625,
NOV,-0.03672743368748035,Energy
EXC,-0.03180797259266953,Utilities
JCI,0.0008806192244200442,Industrials
LLY,-0.006262280391878469,Health Care
HST,-0.04062153970404237,Real Estate
AZO,0.025770615588050473,Financials
IRM,0.014138908117684385,Real Estate
PEG,-0.0062172532033570056,Utilities
OMX,-0.010866178798272633,
VLO,0.010485190247164832,Energy
INTU,0.01001224899136733,Information Technology
KO,0.005283347616358625,Consumer Staples
APD,0.006021107915520522,Materials
CHRW,-0.007785832480692735,Industrials
USB,0.049280861654962496,Financials
DIS,-0.01915860033476858,Communication Services
ITT,-0.013310362434838637,Industrials
AMD,0.0016815628092265872,Information Technology
JNJ,0.03579279834255675,Health Care
ISRG,-0.006573218671767473,Health Care
CMA,-0.010654093756440946,Financials
WMT,0.0584728098920099,Consumer Staples
KBH,0.0013774549149188208,Industrials
UNM,-0.017949828497419832,Financials
KSS,-0.0038020791431368555,Consumer Discretionary
MMC,0.006529137706878801,Financials
TAP,0.015863035216772584,Consumer Staples
CVX,0.043417974450362634,Energy
AKAM,0.004097764344224501,Information Technology
IAC,0.002662140297684256,Communication Services
LEG,0.005918188296293908,Consumer Discretionary
AMT,-0.0006166639321630776,Real Estate
MTW,-0.006929100520761178,Industrials
WFC,0.02309661650607044,Financials
PDCO,0.004852180155597769,Health Care
AVY,-0.013013556763639814,Industrials
SNA,0.009000976781727057,Industrials
EMN,0.006925707962956307,Materials
WOR,-0.0033781066297881718,Industrials
BAX,0.012843840649938992,Health Care
BLK,0.024174446967389303,Financials
NTAP,-0.008116298602563275,Information Technology
DE,0.021556778757451815,Industrials
TUP,-0.0006019860162315983,Consumer Discretionary
MAS,0.0037842517691397525,Industrials
ROK,-0.00012575269425301686,Industrials
UPS,0.07805595561739881,Industrials
LEN,0.0039773582140002995,Industrials
WDC,-0.0015886451668565057,Information Technology
AON,0.019996921781994203,Financials
AAPL,0.00915360242228557,Information Technology
NSC,-0.035624313623604596,Industrials
EQT,0.00806386672424827,Energy
DXC,0.0012637938915677376,Information Technology
RF,0.0008298091129321401,Financials
ADBE,-0.009256974550891115,Information Technology
K,0.008999007309236941,Consumer Staples
UNH,0.00289713736309994,Health Care
HPQ,0.0011879722242862925,Information Technology
ETR,0.008713235893596492,Utilities
BMS,0.030295595205288208,
FTI,0.012916220943150104,Energy
HD,0.008256890363015901,Consumer Discretionary
TJX,0.003128252528893962,Consumer Discretionary
SYK,-0.0046319218423187866,Health Care
IPG,-0.0011940706519284108,Communication Services
JPM,-0.019250096307200062,Financials
WM,0.0006975146687092492,Industrials
CCL,-0.01251435373831613,Consumer Discretionary
NFX,0.017784106562843408,
DDS,0.00924507919543324,Consumer Discretionary
HAL,-0.0012021315822460868,Energy
VIAV,0.005869045092933392,Information Technology
ZBH,0.005987231259467058,Health Care
EBAY,0.0037265893686208615,Consumer Discretionary
DGX,-0.0008564085308326568,Health Care
PHM,-0.0026574065447537085,Industrials
SVU,0.008523786825565014,
DOV,0.006360290446336845,Industrials
MAT,0.002520291105672711,Consumer Discretionary
MBI,0.0013125629325322977,Financials
