firm,weight,sector
SCI,-0.0017340571110644834,Consumer Discretionary
SPGI,0.00953396670168756,Financials
MCHP,0.005382848202496969,Information Technology
GIS,0.06216976072541545,Consumer Staples
ADI,0.0030933860463436894,Information Technology
AEE,0.0646906232443446,Utilities
HRL,-0.010646601156610185,Consumer Staples
GILD,-0.008885429727691008,Health Care
PCG,-0.009087753752673058,Utilities
GHC,0.051870977301136156,Consumer Staples
VFC,0.023468012263545453,Consumer Discretionary
BXP,0.054840496585484184,Real Estate
YUM,-0.004834296374060312,Consumer Discretionary
XRX,-0.005055205613030682,Information Technology
VTR,0.006909994945209306,Real Estate
IBM,0.025518769228011256,Information Technology
NUE,-0.007864249374107235,Materials
AET,0.0022621600695054197,
NOV,-0.012073947022299528,Energy
EXC,-0.0025484879280619635,Utilities
JCI,0.0013444332849925703,Industrials
LLY,0.011753584315370696,Health Care
HST,0.0025162585012718196,Real Estate
AZO,0.00896506760693755,Financials
IRM,0.0347835084757223,Real Estate
PEG,-0.030050644728271552,Utilities
OMX,-0.0048679812596192674,
VLO,0.00471825190237984,Energy
INTU,0.0023490428103678587,Information Technology
KO,0.014372071750164184,Consumer Staples
APD,0.003556133923880416,Materials
CHRW,-0.0030023766187215724,Industrials
USB,-0.003718625667572136,Financials
DIS,-0.0008867354573148653,Communication Services
ITT,0.011962676769851705,Industrials
AMD,-0.0018601111181654455,Information Technology
JNJ,0.03210752182205394,Health Care
CMA,-0.012870379642045158,Financials
WMT,0.011723979775030206,Consumer Staples
KBH,-0.011537904068646831,Industrials
UNM,0.00045988192177538094,Financials
KSS,-0.008323907657097198,Consumer Discretionary
MMC,0.011455543048904488,Financials
TAP,0.009481067811330835,Consumer Staples
CVX,0.06362728965288589,Energy
IAC,-0.011442880369328726,Communication Services
LEG,0.011286939532146706,Consumer Discretionary
AMT,0.004506012206088671,Real Estate
MTW,-0.004186400234353694,Industrials
WFC,0.01557145936748883,Financials
PDCO,0.009088208002748179,Health Care
AVY,0.0005639417471109338,Industrials
SNA,0.00937373054960491,Industrials
EMN,-0.010345953525035857,Materials
WOR,-0.010356697448457063,Industrials
BAX,0.009149329277407046,Health Care
NTAP,-0.0069127655608316255,Information Technology
DE,0.015884102139871983,Industrials
TUP,0.005984970595291177,Consumer Discretionary
MAS,0.006007917241309109,Industrials
ROK,-0.013121899359962868,Industrials
LEN,0.013617721576824247,Industrials
AON,-0.010092582873418098,Financials
TIE,0.007581616645021075,
AAPL,0.0053281353006700265,Information Technology
NSC,-0.011902572918429635,Industrials
EQT,0.021577837869285438,Energy
DXC,0.007265514874900122,Information Technology
RF,-0.010724804578460504,Financials
ADBE,-0.00927508320478174,Information Technology
K,0.005661043387077748,Consumer Staples
UNH,0.00860860535296483,Health Care
HPQ,-0.0012201622108432755,Information Technology
ETR,-0.005245656639453539,Utilities
BMS,0.007152369308919288,
HD,-0.0021493246305526303,Consumer Discretionary
TJX,0.008702499653322178,Consumer Discretionary
SYK,-0.012362900907808658,Health Care
IPG,-0.003475102112122012,Communication Services
JPM,-0.02419327753538754,Financials
WM,0.01653550723027039,Industrials
CCL,-0.018229541253550034,Consumer Discretionary
DDS,-0.003462184166075917,Consumer Discretionary
HAL,-0.018264328734300634,Energy
VIAV,-0.0008105507916541287,Information Technology
EBAY,0.004505215788673788,Consumer Discretionary
DGX,-0.0018304657794594196,Health Care
PHM,-0.01392048804157008,Industrials
SVU,0.007947852982787659,
DOV,-0.0150914475663501,Industrials
MAT,0.02530902638016106,Consumer Discretionary
MBI,-0.02394254226363985,Financials
DLX,0.0018431437087913557,Communication Services
BIG,-0.010214750874038914,Consumer Staples
MAR,0.0031492205002174364,Consumer Discretionary
TEX,-0.00047600439308931363,Industrials
ETN,0.009129630532718648,Industrials
GD,0.006638466266562026,
MU,-0.0012000287120710398,Information Technology
SLM,0.01798087527080085,Financials
DVN,0.0037714397151822517,Energy
APA,0.019693561785483846,Energy
EL,0.013497954816948508,Consumer Staples
WEC,0.02224313980953388,Utilities
CPB,-0.024159211907664187,Consumer Staples
FMC,-0.012718422118449075,Materials
NC,0.0016106087114169379,Materials
TSN,0.0007395287925336079,Consumer Staples
CSCO,0.017050978592156825,Information Technology
SWN,-0.0049868674052820534,Energy
COF,-0.0035110612498759908,Financials
MOLX,-0.013680328885182839,
