firm,weight,sector
UHS,0.007450657847220369,Health Care
SPGI,-0.006515448566407038,Financials
MCHP,0.017279614876064033,Information Technology
ROP,0.0,Industrials
GIS,0.015314542958081375,Consumer Staples
LRCX,-8.56792010395915e-05,Information Technology
ADI,0.0,Information Technology
AEE,-0.03967464849037873,Utilities
HRL,0.034269666455021296,Consumer Staples
GILD,0.0038756813953700537,Health Care
PCG,-0.0,Utilities
GHC,0.008043151308335803,Consumer Staples
KMX,-0.0,Consumer Discretionary
VFC,0.01575600656899985,Consumer Discretionary
BXP,0.0,Real Estate
YUM,-0.0,Consumer Discretionary
XRX,0.0,Information Technology
VTR,-0.012204359211130748,Real Estate
IBM,0.0346773428852995,Information Technology
NUE,-0.0016034141711124173,Materials
AET,-0.0009475005480387864,
NOV,-0.020512480195818937,Energy
EXC,-0.0,Utilities
JCI,0.0,Industrials
LLY,-0.005613383829951034,Health Care
HST,-0.04305704488373943,Real Estate
AZO,0.020309370936192613,Financials
IRM,-0.0,Real Estate
PEG,-0.03831308636915014,Utilities
VLO,-0.0,Energy
INTU,-0.0,Information Technology
KO,0.0,Consumer Staples
APD,0.0,Materials
NFLX,0.0047016658215801406,Communication Services
CHRW,0.0,Industrials
USB,0.039350295881167466,Financials
DIS,-0.0,Communication Services
ILMN,0.0014711545125271695,Health Care
ITT,0.0,Industrials
AMD,-0.0013336869499247304,Information Technology
JNJ,0.08932114072751225,Health Care
ISRG,-0.003884340872549783,Health Care
CMA,0.000743718139598108,Financials
WMT,0.03527396013609839,Consumer Staples
RCL,-0.012467281123095452,Consumer Discretionary
KBH,-0.0,Industrials
UNM,-0.013247338025937503,Financials
KSS,0.0,Consumer Discretionary
CF,0.0,Industrials
MMC,-0.0,Financials
TAP,0.0,Consumer Staples
CVX,-0.004319838481330905,Energy
AKAM,0.0,Information Technology
IAC,0.020621081793933373,Communication Services
AME,0.00011065540513372033,Industrials
LEG,-0.005249388153435467,Consumer Discretionary
AMT,-0.0,Real Estate
ICE,-0.00446797470208219,Financials
MTW,-0.003490871001112955,Industrials
PDCO,-0.0,Health Care
WFC,0.001271373323548189,Financials
AVY,-0.0,Industrials
SNA,-0.0,Industrials
EMN,-0.0,Materials
BAX,0.0032048721702580916,Health Care
BLK,0.0,Financials
NTAP,0.001346341313674062,Information Technology
DE,0.024008789895016702,Industrials
MAS,-0.0,Industrials
ROK,-0.0,Industrials
UPS,0.016483858788920495,Industrials
PVH,-0.0067171100131916475,Consumer Discretionary
LEN,0.0,Industrials
SWKS,-0.0,Information Technology
WDC,0.0,Information Technology
AON,0.024390531509196744,Financials
AAPL,0.006594898598340759,Information Technology
NSC,-6.445297806787001e-07,Industrials
EQT,-0.009814092330169593,Energy
DXC,-0.006569165394609686,Information Technology
RF,0.0,Financials
ADBE,0.0,Information Technology
K,0.028556959547691642,Consumer Staples
UNH,-0.007755672823780739,Health Care
HPQ,0.003572901943093605,Information Technology
ETR,-0.0,Utilities
BMS,0.008393859707044923,
FTI,-0.003574829666895016,Energy
STX,0.003301206326884138,Information Technology
HD,0.0,Consumer Discretionary
TJX,0.0,Consumer Discretionary
SYK,-0.0016764337424632336,Health Care
IPG,-0.0,Communication Services
MAC,0.013789932465933323,Real Estate
JPM,-0.0002757410467683499,Financials
WM,-0.0,Industrials
CCL,0.0,Consumer Discretionary
NFX,0.01130920533846791,
DDS,0.006443402953660999,Consumer Discretionary
HAL,0.0,Energy
