firm,weight,sector
FL,-0.011815279297105465,Consumer Discretionary
UHS,-0.020724361617775418,Health Care
SPGI,0.008067154086190654,Financials
MCHP,-0.006754363781647649,Information Technology
COR,0.03380876326331804,Real Estate
ROP,0.0030006023119233858,Industrials
GIS,-0.009898035150993065,Consumer Staples
LRCX,-0.002653207203077282,Information Technology
ADI,0.01170861900194831,Information Technology
AEE,-0.01652142568040567,Utilities
HRL,0.004569133542005928,Consumer Staples
GILD,0.015204792152834304,Health Care
LYB,-0.00983568890566865,Materials
XYL,-0.009728621834193527,Industrials
GHC,0.057651727254568824,Consumer Staples
KMX,0.0031554227193179296,Consumer Discretionary
VFC,0.00804745486691361,Consumer Discretionary
BXP,0.026292576205765243,Real Estate
YUM,0.014202756644927574,Consumer Discretionary
XRX,-0.009221868572021265,Information Technology
PKG,0.004879459832254535,Consumer Discretionary
VTR,-0.02043728420032031,Real Estate
TSLA,-0.0027862508525049526,Consumer Discretionary
LUMN,-0.01935445500241769,Communication Services
ULTA,0.0011866244106359183,Consumer Discretionary
IBM,0.01832459348043038,Information Technology
NUE,-0.05630223953627857,Materials
ZBRA,0.009819505934208522,Information Technology
NOV,0.024466337172388736,Energy
CHD,-0.021567989329913398,Consumer Staples
EXC,-0.025908352405618194,Utilities
HST,-0.0057163604252362995,Real Estate
JCI,0.020064722704326826,Industrials
LLY,0.018660575847060677,Health Care
IRM,-0.008429523816534246,Real Estate
AZO,0.0668795748659748,Financials
CCEP,-0.0021058263878628927,Consumer Staples
FI,-0.00156158375920113,Energy
PEG,-0.017118229183056062,Utilities
VLO,0.008062014609796424,Energy
INTU,0.0030167703405597954,Information Technology
KO,0.022370637939139956,Consumer Staples
APD,-0.011220388412625062,Materials
NFLX,0.00023796555528584132,Communication Services
AVGO,-0.005973747018706119,Information Technology
ZTS,-0.0019237077866522268,Information Technology
BX,0.016653762029142087,Financials
CHRW,0.013746501867211929,Industrials
ARE,0.013339995507295558,Real Estate
TRGP,-0.009798412087214128,Energy
USB,0.011715264511367526,Financials
TMUS,0.02606507477335695,Communication Services
DIS,0.04070354865280887,Communication Services
ILMN,-0.010964816064226054,Health Care
KMI,0.0259156231246057,Energy
MS,0.013610340827907822,Financials
JNJ,0.04215786387807293,Health Care
ISRG,0.0161934579898839,Health Care
CMA,0.06368766145022979,Financials
WMT,0.041006992274638936,Consumer Staples
RCL,-0.03592822157806119,Consumer Discretionary
UNM,0.006617260887354006,Financials
NVR,0.02248892076206048,Industrials
CF,0.012606138656461957,Industrials
KSS,0.0016794822233076236,Consumer Discretionary
GPN,-0.00025561615766949396,Industrials
MMC,0.01224513367759274,Financials
TAP,-0.02415306412235202,Consumer Staples
CVX,-0.023440689142140963,Energy
AKAM,-0.010757174452431585,Information Technology
AME,-0.029367039413342517,Industrials
ALLE,0.01077326033247537,Industrials
AMT,0.010212107003821667,Real Estate
LEG,-0.024258179180998853,Consumer Discretionary
ICE,0.025813136772479185,Financials
FDS,0.00031842578702302596,Financials
PDCO,-0.0018240718024812004,Health Care
WFC,-0.011118910124363723,Financials
AVY,-0.009031692494223477,Industrials
SNA,0.027224463921096658,Industrials
EMN,0.008064600356824287,Materials
BALL,0.024272007969708444,Consumer Discretionary
BAX,0.0006147306692362809,Health Care
BLK,-0.04189578645802387,Financials
NTAP,5.1156074967409135e-05,Information Technology
DE,0.024900036698341687,Industrials
MTCH,-0.001786567011517361,Communication Services
MAS,-0.011346812109386041,Industrials
ROK,-0.003365542439974124,Industrials
UPS,-0.0009000789066164055,Industrials
PVH,0.0053397938191756065,Consumer Discretionary
LEN,0.008485278941738762,Industrials
SWKS,-0.02887261640676065,Information Technology
WDC,0.0010125236984311857,Information Technology
AON,0.003111586161300582,Financials
WTW,0.03612556762878634,Financials
FTNT,-0.002935044428702323,Information Technology
FITB,-0.022123106593717516,Financials
CTRA,-0.0033968597111847807,Energy
AAPL,0.024724500532718484,Information Technology
MGM,-0.018718458858083056,Consumer Discretionary
NSC,-0.003773137755283966,Industrials
EQT,0.000833590459954037,Energy
DXC,0.007195805167824558,Information Technology
ACGL,0.010572628760561597,Financials
RF,-0.036787517897553516,Financials
ADBE,-0.007515503465443354,Information Technology
K,0.023609446475290848,Consumer Staples
UNH,-0.01664273833842999,Health Care
HPQ,0.004733210645208267,Information Technology
ETR,-0.001752803496477941,Utilities
FTI,-0.0017281746782101988,Energy
STX,0.009350461948188643,Information Technology
HD,0.015958466949347935,Consumer Discretionary
ANSS,-0.008179780784220608,Information Technology
TJX,0.01516228843362431,Consumer Discretionary
CBRE,-0.016722462045039157,Real Estate
SYK,-0.05254968593803711,Health Care
IQV,0.0024874521322324665,Health Care
CPRT,0.01288859973115155,Industrials
IPG,-0.027266573195237613,Communication Services
PENN,0.006392255331000105,Consumer Discretionary
LNT,-0.06984740301313504,Utilities
MAC,-0.0015577914729782046,Real Estate
JPM,0.0776279985067488,Financials
WM,-0.012071451980358064,Industrials
TFX,-0.014481872424635805,Health Care
AYI,-0.001250538608122727,Industrials
