firm,weight,sector
FL,0.0017175452886418062,Consumer Discretionary
SCI,-0.009616495833593322,Consumer Discretionary
SPGI,0.015560868462724989,Financials
GIS,0.06357623780316905,Consumer Staples
ADI,-0.004826768504895949,Information Technology
GILD,0.00157964212987055,Health Care
PCG,-0.0009602769653662127,Utilities
VFC,0.0056346755852868385,Consumer Discretionary
XRX,-0.0009756861877278089,Information Technology
IBM,0.02161697488369333,Information Technology
NUE,0.011329488884913502,Materials
CAR,-0.00539883856686867,Industrials
EXC,0.021704328980341307,Utilities
JCI,-0.000572345544341886,Industrials
LLY,0.015418404558645432,Health Care
AZO,0.0014110435402798563,Financials
PEG,-0.013066946623889865,Utilities
OMX,0.0037947849305338907,
VLO,0.010169713131411535,Energy
INTU,-0.0070408386994220955,Information Technology
KO,0.0004558203864710123,Consumer Staples
APD,-0.007310762261271042,Materials
USB,0.005745742552847856,Financials
DIS,0.010226510139087226,Communication Services
AMD,-0.002911294185209131,Information Technology
MS,0.011023155165154718,Financials
JNJ,0.010375457898928794,Health Care
CMA,0.024605213251980156,Financials
WMT,0.020432851019043664,Consumer Staples
KBH,-0.010166537159611725,Industrials
UNM,-0.007730194813625866,Financials
KSS,0.013560554444940962,Consumer Discretionary
MMC,0.01188890691358445,Financials
TAP,0.013680852167700496,Consumer Staples
CVX,0.039937026450829374,Energy
LEG,0.004750899582703635,Consumer Discretionary
MTG,-0.004512426443887527,Financials
WFC,-0.013998845951192308,Financials
AVY,-0.006437287112860851,Industrials
SNA,0.017998257550913735,Industrials
EMN,-0.007927734122843116,Materials
WOR,0.002109295838346399,Industrials
BAX,-0.005437663948394062,Health Care
DE,0.006809348695202094,Industrials
MAS,0.007337393005917515,Industrials
ROK,-0.014520389413400364,Industrials
AON,-0.0023130490688559194,Financials
FITB,0.006932379754631769,Financials
AAPL,0.014339225622721254,Information Technology
NSC,-0.022115217743652958,Industrials
DXC,0.008779171004001789,Information Technology
RF,0.0075591103016983095,Financials
ADBE,-0.005113577242552526,Information Technology
K,-0.003315567884548001,Consumer Staples
UNH,0.009559890444685595,Health Care
HPQ,0.00019081881985199244,Information Technology
ETR,0.005823471836259513,Utilities
BMS,0.01435076639365186,
HD,-0.016746703933677394,Consumer Discretionary
TJX,0.008850990880916697,Consumer Discretionary
SYK,-0.0010824978018869232,Health Care
IPG,-0.008664438024796852,Communication Services
JPM,-0.01864425995540978,Financials
WM,0.017306502389877694,Industrials
CCL,-0.005795082398773396,Consumer Discretionary
DDS,-0.008993642214044997,Consumer Discretionary
HAL,-0.012152006460177736,Energy
VIAV,-0.000872590690353445,Information Technology
PHM,-0.015043848392129853,Industrials
DOV,-0.013609033568070977,Industrials
MAT,0.01423819258291933,Consumer Discretionary
MBI,-0.024804083305680357,Financials
DLX,0.00983179032444668,Communication Services
BIG,-0.01679490830741437,Consumer Staples
ETN,0.024628976132948645,Industrials
GD,0.024502756336770706,
MU,0.0014741106279910427,Information Technology
UIS,-0.004203559898610989,Information Technology
SLM,0.04120027253079699,Financials
DVN,0.016408797758478103,Energy
APA,0.010721403586480152,Energy
CPB,-0.021681420290405307,Consumer Staples
FMC,0.010510233000713184,Materials
NC,0.014011891237140755,Materials
CSCO,0.02060046716867377,Information Technology
COF,-0.006148562052283788,Financials
MOLX,-0.003419503163405348,
MSFT,0.008572203341514262,Information Technology
CAH,-0.010737686550811518,Health Care
GPS,0.0012285507513365764,Consumer Discretionary
AIG,-0.03223299673261844,Financials
AFL,0.005662265943285413,Financials
UNP,0.031078315322669116,Industrials
COP,0.022304879252126077,Energy
QCOM,0.0032716648370658724,Information Technology
SNV,-0.019605662364079554,Financials
RIG,0.003291475199659605,Energy
LUV,-0.000683208960274387,Industrials
EFX,-0.0034501280056567787,Industrials
CINF,0.013238653051984437,Financials
AIT,0.01811682046550054,Industrials
BBY,0.0018491843186899462,Consumer Discretionary
AES,-0.002993091593726002,Utilities
ED,0.020156590477046175,Utilities
CB,-0.0018032589089121394,Financials
STT,-0.007597250505463011,Financials
NI,0.04856028273099963,Utilities
ODP,-0.005145115333117786,Consumer Discretionary
NTRS,-0.004090829947929979,Financials
