sector,weight
Communication Services,0.03359173126614987
Consumer Discretionary,0.13953488372093023
Consumer Staples,0.08527131782945736
Energy,0.05943152454780362
Financials,0.1343669250645995
Health Care,0.09302325581395349
Industrials,0.1524547803617571
Information Technology,0.11111111111111112
Materials,0.043927648578811374
Real Estate,0.0516795865633075
Utilities,0.06459948320413438
