sector,weight
Communication Services,0.040055801011672554
Consumer Discretionary,0.0664003146135226
Consumer Staples,0.4068864258708698
Energy,-0.003111901606119717
Financials,-0.05465418721348898
Health Care,0.17259407557526013
Industrials,0.03192909106004802
Information Technology,0.0552614500889155
Materials,0.018063294000758953
Real Estate,0.03060016300300574
Utilities,0.09484985901692969
