sector,weight
Communication Services,0.08000289372773774
Consumer Discretionary,0.10438143051247611
Consumer Staples,0.32388903261034335
Energy,0.050991386374693304
Financials,-0.005304495560232873
Health Care,0.04283200025331176
Industrials,-0.05022210254787664
Information Technology,0.06449179729309824
Materials,0.005948683593694994
Real Estate,0.1795974077764751
Utilities,0.08866761701086655
