sector,weight
Communication Services,0.07230277010257734
Consumer Discretionary,0.09761869164237552
Consumer Staples,0.31780749546485965
Energy,0.032956580950544545
Financials,-0.010614392920173693
Health Care,0.024785401553718743
Industrials,-0.014672685800819063
Information Technology,0.07335120678100641
Materials,-0.008484863707679152
Real Estate,0.20685622507197732
Utilities,0.12366989346276602
