sector,weight
Communication Services,0.03024193548387097
Consumer Discretionary,0.13911290322580644
Consumer Staples,0.07459677419354839
Energy,0.05040322580645161
Financials,0.15524193548387097
Health Care,0.11491935483870967
Industrials,0.14919354838709678
Information Technology,0.12298387096774194
Materials,0.04032258064516129
Real Estate,0.06048387096774194
Utilities,0.056451612903225805
