sector,weight
Communication Services,0.03690036900369004
Consumer Discretionary,0.13284132841328414
Consumer Staples,0.08487084870848709
Energy,0.055350553505535055
Financials,0.16974169741697417
Health Care,0.08856088560885608
Industrials,0.15498154981549814
Information Technology,0.1033210332103321
Materials,0.05166051660516605
Real Estate,0.014760147601476014
Utilities,0.06642066420664207
