sector,weight
Communication Services,0.02382212995606825
Consumer Discretionary,0.07657307877551606
Consumer Staples,0.1917490861837615
Energy,0.05154594057071668
Financials,0.07316151449882961
Health Care,0.1287514833878765
Industrials,0.15612217598619715
Information Technology,0.11339985648561637
Materials,0.054233266182887055
Real Estate,-0.01561405109748137
Utilities,0.11861865981133357
