sector,weight
Communication Services,0.03187250996015936
Consumer Discretionary,0.14143426294820716
Consumer Staples,0.07370517928286853
Energy,0.05179282868525896
Financials,0.15338645418326693
Health Care,0.11553784860557768
Industrials,0.14741035856573706
Information Technology,0.12350597609561753
Materials,0.0398406374501992
Real Estate,0.061752988047808766
Utilities,0.055776892430278883
