sector,weight
Communication Services,0.1420363048133403
Consumer Discretionary,0.0729711800997273
Consumer Staples,0.23757439833965732
Energy,0.09181693680400219
Financials,0.032090966363186466
Health Care,0.12073140767708687
Industrials,0.1263083425911115
Information Technology,0.06081659326859723
Materials,0.06768040300394712
Real Estate,-0.01068839015433308
Utilities,0.07105736514916945
