sector,weight
Communication Services,0.03930187727300586
Consumer Discretionary,0.05876449826155364
Consumer Staples,0.3565000716336284
Energy,-0.008319565696831314
Financials,0.007438963425426298
Health Care,0.13163402604648827
Industrials,0.004597365169932034
Information Technology,0.1096651078433705
Materials,0.008619896959052143
Real Estate,-0.013481443169158301
Utilities,0.11961033666293995
