sector,weight
Communication Services,0.0457754067834366
Consumer Discretionary,0.08127048772878555
Consumer Staples,0.34618138280345606
Energy,-0.012751643319009747
Financials,-0.026275610345477998
Health Care,0.1555684519233374
Industrials,0.006930921188766695
Information Technology,0.14733974499565197
Materials,0.014802245996112968
Real Estate,0.005502192682985539
Utilities,0.08281588854238481
