sector,weight
Communication Services,0.03324808184143223
Consumer Discretionary,0.14066496163682865
Consumer Staples,0.08695652173913045
Energy,0.05882352941176471
Financials,0.13554987212276215
Health Care,0.09462915601023018
Industrials,0.15089514066496165
Information Technology,0.10997442455242967
Materials,0.04347826086956522
Real Estate,0.05115089514066497
Utilities,0.0639386189258312
