sector,weight
Communication Services,0.033802816901408454
Consumer Discretionary,0.1267605633802817
Consumer Staples,0.09014084507042254
Energy,0.061971830985915494
Financials,0.13239436619718312
Health Care,0.09577464788732395
Industrials,0.15492957746478875
Information Technology,0.10704225352112677
Materials,0.04507042253521127
Real Estate,0.03943661971830986
Utilities,0.0647887323943662
