sector,weight
Communication Services,0.034907167380525746
Consumer Discretionary,0.04919933842159013
Consumer Staples,0.20255880912082988
Energy,0.03644116980938253
Financials,0.07251616200660198
Health Care,0.12489419635151304
Industrials,0.1720638541680008
Information Technology,0.143289402472406
Materials,0.05992696406117023
Real Estate,-0.025888443042639125
Utilities,0.10172627438549368
