sector,weight
Communication Services,0.017225728753009862
Consumer Discretionary,0.07537125582314842
Consumer Staples,0.4308217685255772
Energy,-0.000196621584979257
Financials,-0.05745459870712681
Health Care,0.17477569757247355
Industrials,0.01739514897432974
Information Technology,0.06280145214527748
Materials,0.01705738339961869
Real Estate,0.030986595306785256
Utilities,0.09099904873012281
