sector,weight
Communication Services,0.08994515267733615
Consumer Discretionary,0.08844165797811841
Consumer Staples,0.2512502377969793
Energy,0.03677204957390279
Financials,-0.037354750874738066
Health Care,0.004584935616729057
Industrials,0.00994786789565582
Information Technology,0.06588968096218747
Materials,0.024663223546614658
Real Estate,0.26867565729041276
Utilities,0.13888269294938774
