sector,weight
Communication Services,0.03513513513513514
Consumer Discretionary,0.13243243243243244
Consumer Staples,0.0891891891891892
Energy,0.062162162162162166
Financials,0.13243243243243244
Health Care,0.0918918918918919
Industrials,0.15405405405405406
Information Technology,0.11081081081081082
Materials,0.043243243243243246
Real Estate,0.043243243243243246
Utilities,0.06486486486486487
