sector,weight
Communication Services,0.03359683794466403
Consumer Discretionary,0.14031620553359683
Consumer Staples,0.07312252964426877
Energy,0.05138339920948616
Financials,0.15217391304347824
Health Care,0.11660079051383399
Industrials,0.14624505928853754
Information Technology,0.12648221343873517
Materials,0.03952569169960474
Real Estate,0.061264822134387345
Utilities,0.05533596837944664
