sector,weight
Communication Services,0.02702702702702703
Consumer Discretionary,0.1373873873873874
Consumer Staples,0.08108108108108109
Energy,0.0518018018018018
Financials,0.1509009009009009
Health Care,0.10810810810810811
Industrials,0.14864864864864866
Information Technology,0.11486486486486486
Materials,0.04279279279279279
Real Estate,0.06531531531531531
Utilities,0.06306306306306306
