sector,weight
Communication Services,0.032104867162436795
Consumer Discretionary,0.06448464483598311
Consumer Staples,0.43897320368886134
Energy,-0.01364044237054971
Financials,-0.03228646712182883
Health Care,0.15126405639777613
Industrials,-0.0069482199687284085
Information Technology,0.04751614809365924
Materials,0.009458908933130183
Real Estate,0.0020156988683200164
Utilities,0.12885288648147278
