sector,weight
Communication Services,0.07505115875688825
Consumer Discretionary,0.10003451979992602
Consumer Staples,0.32310110279729626
Energy,0.036229634665369964
Financials,-0.011691711363319082
Health Care,0.024621917003209638
Industrials,-0.0208944599178138
Information Technology,0.07114480443245899
Materials,-0.008577146274979392
Real Estate,0.20518874927009625
Utilities,0.12311028012149539
