sector,weight
Communication Services,0.03785488958990536
Consumer Discretionary,0.12618296529968454
Consumer Staples,0.08517350157728706
Energy,0.05362776025236593
Financials,0.15141955835962145
Health Care,0.08517350157728706
Industrials,0.15772870662460567
Information Technology,0.10094637223974763
Materials,0.0473186119873817
Real Estate,0.03785488958990536
Utilities,0.06309148264984227
