sector,weight
Communication Services,0.03189066059225512
Consumer Discretionary,0.13895216400911162
Consumer Staples,0.08428246013667426
Energy,0.05239179954441913
Financials,0.13895216400911162
Health Care,0.10706150341685648
Industrials,0.14578587699316628
Information Technology,0.11161731207289294
Materials,0.04100227790432802
Real Estate,0.06378132118451024
Utilities,0.06150341685649202
