sector,weight
Communication Services,0.010454595608902885
Consumer Discretionary,0.11691953228317342
Consumer Staples,0.4172402531866148
Energy,-0.013703734280781348
Financials,-0.0937246485399042
Health Care,0.13471727893729324
Industrials,0.03985394889467786
Information Technology,0.07017116152326919
Materials,0.00023865992632879493
Real Estate,0.04752083563636532
Utilities,0.104166881826186
