sector,weight
Communication Services,0.03625954198473282
Consumer Discretionary,0.13740458015267176
Consumer Staples,0.07061068702290076
Energy,0.055343511450381674
Financials,0.14885496183206107
Health Care,0.12022900763358778
Industrials,0.1431297709923664
Information Technology,0.1297709923664122
Materials,0.04007633587786259
Real Estate,0.061068702290076333
Utilities,0.05343511450381679
